# Voids catalog for voids_BOSS_lowz_dr12v4_sgc_Om0.3_dt0.5
# [1] VoidID, [2] Center RA (deg), [3] Center Dec (deg), [4] Center Redshift, [5] Number of Galaxies, [6] Total Voronoi Volume (Mpc^3/h^3), [7] Effective Radius (Mpc/h), [8] Core Number Density (h^3/Mpc^3), [9] Core Density Contrast, [10] Void Density Contrast, [11] Probability [12] Distance from Center to Edge 
1750	18.959	11.754	0.390	1224	4.767e+06	104.401	3.736e-05	-0.809	1.953	3.780e-03	96.125
3821	14.996	18.816	0.392	243	9.142e+05	60.208	3.890e-05	-0.832	1.945	4.000e-03	92.668
1465	25.873	5.274	0.223	199	2.489e+05	39.024	7.316e-05	-0.795	1.942	4.100e-03	48.794
1995	16.408	-1.955	0.220	154	1.769e+05	34.822	8.848e-05	-0.752	1.938	4.220e-03	36.835
2508	19.258	-2.183	0.285	73	1.285e+05	31.307	7.394e-05	-0.736	1.934	4.320e-03	33.891
5763	343.329	29.510	0.283	311	9.875e+05	61.776	4.111e-05	-0.869	1.929	4.480e-03	60.148
5825	13.681	31.598	0.217	52	4.443e+04	21.972	1.367e-04	-0.642	1.920	4.770e-03	41.657
3331	332.353	8.544	0.407	65	1.410e+05	32.286	5.528e-05	-0.665	1.911	5.110e-03	54.870
1031	333.450	5.807	0.223	70	6.910e+04	25.456	1.404e-04	-0.629	1.902	5.440e-03	40.822
1241	353.267	1.914	0.322	698	2.040e+06	78.671	4.014e-05	-0.866	1.888	5.960e-03	82.534
5745	23.280	30.523	0.377	163	5.519e+05	50.884	4.475e-05	-0.820	1.887	6.010e-03	76.066
1688	26.609	8.221	0.348	60	1.352e+05	31.843	7.457e-05	-0.747	1.885	6.090e-03	58.414
736	2.347	-1.604	0.267	190	4.310e+05	46.859	5.058e-05	-0.830	1.881	6.280e-03	43.244
4789	346.427	9.893	0.285	674	1.945e+06	77.435	4.271e-05	-0.847	1.878	6.400e-03	124.295
1186	10.099	3.790	0.222	286	4.815e+05	48.622	7.401e-05	-0.805	1.877	6.460e-03	56.722
1867	35.008	3.095	0.269	25	2.673e+04	18.548	1.310e-04	-0.527	1.867	6.920e-03	26.322
500	320.712	0.536	0.400	113	2.727e+05	40.230	5.457e-05	-0.705	1.864	7.060e-03	49.811
5531	359.391	20.783	0.230	321	8.792e+05	59.429	4.497e-05	-0.878	1.857	7.390e-03	73.267
5642	4.634	29.387	0.385	376	1.474e+06	70.600	3.667e-05	-0.778	1.847	7.930e-03	97.151
5726	15.366	31.820	0.312	299	5.448e+05	50.667	6.263e-05	-0.791	1.843	8.160e-03	60.221
4632	19.047	27.520	0.356	283	8.029e+05	57.657	5.035e-05	-0.829	1.840	8.310e-03	120.485
5803	356.368	28.460	0.399	461	2.009e+06	78.277	3.006e-05	-0.838	1.832	8.780e-03	74.956
7066	1.409	-6.506	0.393	248	5.483e+05	50.775	4.665e-05	-0.762	1.822	9.360e-03	58.862
756	13.760	1.256	0.232	135	3.297e+05	42.855	7.633e-05	-0.798	1.820	9.500e-03	52.186
4022	331.042	26.621	0.329	117	3.542e+05	43.892	4.849e-05	-0.851	1.819	9.530e-03	58.248
6470	24.032	-3.070	0.244	165	3.136e+05	42.146	7.323e-05	-0.778	1.803	1.060e-02	50.765
675	349.657	-0.096	0.402	76	2.103e+05	36.891	6.018e-05	-0.692	1.800	1.080e-02	48.156
5635	352.582	27.111	0.266	228	6.648e+05	54.141	5.036e-05	-0.835	1.799	1.090e-02	95.988
1709	23.852	12.174	0.222	244	4.365e+05	47.058	5.630e-05	-0.835	1.788	1.170e-02	60.223
5806	16.735	30.934	0.274	205	4.547e+05	47.702	5.113e-05	-0.833	1.788	1.180e-02	60.567
123	325.867	2.067	0.393	253	8.160e+05	57.971	4.516e-05	-0.756	1.786	1.190e-02	65.127
6465	23.606	-4.958	0.217	22	2.022e+04	16.901	1.550e-04	-0.594	1.780	1.240e-02	37.507
1554	27.264	4.604	0.390	236	7.562e+05	56.518	4.353e-05	-0.785	1.775	1.280e-02	67.219
7575	322.382	1.700	0.277	154	3.999e+05	45.704	5.837e-05	-0.789	1.769	1.330e-02	58.892
3803	16.113	23.619	0.401	215	7.379e+05	56.057	4.253e-05	-0.782	1.765	1.360e-02	70.547
6322	351.520	29.575	0.376	208	9.161e+05	60.250	3.106e-05	-0.884	1.762	1.390e-02	88.658
1548	1.540	4.460	0.358	295	1.015e+06	62.348	4.327e-05	-0.848	1.761	1.400e-02	71.792
4942	6.704	18.309	0.249	201	7.584e+05	56.573	3.805e-05	-0.882	1.753	1.480e-02	100.760
4956	20.994	26.242	0.285	444	1.431e+06	69.901	5.086e-05	-0.817	1.753	1.480e-02	114.516
1464	22.576	4.991	0.348	123	3.166e+05	42.282	6.305e-05	-0.762	1.752	1.480e-02	86.198
1630	344.372	4.748	0.250	396	1.108e+06	64.190	5.469e-05	-0.846	1.748	1.520e-02	61.933
1628	340.512	4.679	0.399	677	2.469e+06	83.843	4.410e-05	-0.783	1.732	1.690e-02	75.675
5157	353.079	13.201	0.280	252	7.565e+05	56.524	4.944e-05	-0.839	1.722	1.790e-02	81.618
5714	4.098	32.335	0.333	149	2.238e+05	37.663	8.478e-05	-0.758	1.714	1.890e-02	55.618
7077	0.365	-7.075	0.331	74	9.259e+04	28.064	1.059e-04	-0.675	1.711	1.930e-02	43.830
1236	346.048	1.049	0.301	218	3.590e+05	44.088	6.138e-05	-0.811	1.711	1.930e-02	53.552
1254	352.299	2.304	0.387	537	2.214e+06	80.859	4.166e-05	-0.828	1.702	2.040e-02	104.551
181	324.995	5.796	0.226	205	2.546e+05	39.318	7.877e-05	-0.769	1.697	2.110e-02	53.300
5631	2.798	28.843	0.229	503	1.104e+06	64.123	4.973e-05	-0.869	1.693	2.170e-02	76.609
512	333.808	0.624	0.294	203	2.987e+05	41.469	9.122e-05	-0.709	1.689	2.220e-02	51.893
6641	0.360	-7.435	0.364	129	2.317e+05	38.103	6.417e-05	-0.787	1.678	2.370e-02	49.175
3188	340.795	14.305	0.306	162	4.796e+05	48.560	6.523e-05	-0.804	1.676	2.400e-02	163.573
4464	354.513	13.604	0.407	76	2.321e+05	38.122	5.019e-05	-0.729	1.673	2.450e-02	55.506
3366	334.743	8.976	0.401	111	3.022e+05	41.630	7.139e-05	-0.635	1.668	2.520e-02	71.308
2665	38.315	-6.265	0.308	117	1.631e+05	33.897	1.358e-04	-0.548	1.668	2.530e-02	47.300
1847	10.396	7.284	0.294	1604	5.274e+06	107.984	4.115e-05	-0.873	1.662	2.610e-02	92.724
4886	5.949	33.673	0.367	18	2.319e+04	17.690	1.384e-04	-0.501	1.653	2.770e-02	43.794
5405	351.334	9.087	0.312	208	4.777e+05	48.495	6.298e-05	-0.790	1.648	2.850e-02	136.940
218	326.740	6.513	0.404	144	3.313e+05	42.926	5.484e-05	-0.668	1.648	2.850e-02	60.559
1888	22.823	2.209	0.261	37	7.536e+04	26.203	1.093e-04	-0.642	1.648	2.850e-02	44.505
2319	13.657	-3.014	0.400	84	1.932e+05	35.863	5.994e-05	-0.693	1.647	2.870e-02	50.921
6595	6.820	-4.378	0.359	129	2.926e+05	41.185	6.942e-05	-0.756	1.641	2.990e-02	45.366
881	24.040	14.453	0.298	84	2.718e+05	40.182	6.056e-05	-0.807	1.640	3.000e-02	86.321
4388	5.881	10.440	0.332	109	4.676e+05	48.151	4.858e-05	-0.861	1.639	3.020e-02	120.036
3685	24.427	17.205	0.344	526	1.699e+06	74.022	3.890e-05	-0.868	1.629	3.210e-02	101.829
5776	11.199	28.998	0.249	466	1.082e+06	63.688	5.616e-05	-0.811	1.628	3.240e-02	59.801
5754	30.781	30.305	0.357	61	5.576e+04	23.699	1.111e-04	-0.610	1.627	3.250e-02	44.876
3399	340.154	16.017	0.382	35	2.122e+05	36.999	5.379e-05	-0.784	1.625	3.280e-02	115.976
215	326.317	6.929	0.351	316	7.813e+05	57.136	5.316e-05	-0.839	1.625	3.290e-02	61.019
2505	2.733	-0.614	0.375	144	4.007e+05	45.736	6.033e-05	-0.757	1.621	3.370e-02	32.156
3395	336.518	15.153	0.265	161	6.629e+05	54.091	4.056e-05	-0.864	1.621	3.370e-02	90.801
5404	2.186	7.968	0.331	306	9.246e+05	60.435	4.901e-05	-0.860	1.619	3.410e-02	107.532
5410	354.641	10.304	0.365	91	3.663e+05	44.385	5.078e-05	-0.822	1.617	3.460e-02	99.483
4773	352.929	7.204	0.346	556	1.929e+06	77.225	4.585e-05	-0.848	1.615	3.500e-02	140.776
1881	22.034	4.186	0.397	199	6.377e+05	53.395	4.581e-05	-0.766	1.612	3.560e-02	61.403
214	323.571	6.129	0.288	290	4.866e+05	48.793	8.114e-05	-0.708	1.612	3.560e-02	53.801
784	26.531	-0.098	0.232	72	7.944e+04	26.668	1.211e-04	-0.671	1.608	3.650e-02	34.017
4927	1.202	17.694	0.393	569	2.015e+06	78.360	4.063e-05	-0.837	1.607	3.660e-02	68.901
3357	340.594	9.982	0.261	72	2.823e+05	40.694	6.162e-05	-0.808	1.605	3.710e-02	118.515
4861	5.640	33.577	0.323	32	3.288e+04	19.873	1.286e-04	-0.572	1.603	3.750e-02	40.093
3532	337.196	12.899	0.396	161	6.899e+05	54.816	5.347e-05	-0.736	1.602	3.770e-02	82.640
912	18.013	10.979	0.354	385	1.049e+06	63.026	6.071e-05	-0.787	1.602	3.780e-02	167.820
4328	342.856	18.545	0.395	172	7.629e+05	56.684	3.441e-05	-0.824	1.600	3.830e-02	85.262
2000	17.943	-2.547	0.397	49	9.796e+04	28.597	6.106e-05	-0.688	1.597	3.900e-02	43.435
4461	11.084	17.978	0.342	1398	5.323e+06	108.318	3.827e-05	-0.866	1.596	3.930e-02	194.505
2595	38.258	-4.182	0.343	170	2.884e+05	40.987	7.790e-05	-0.707	1.593	4.000e-02	51.716
1758	20.479	9.388	0.237	109	3.238e+05	42.598	6.243e-05	-0.843	1.589	4.090e-02	99.388
1897	22.472	2.483	0.233	52	1.033e+05	29.103	8.956e-05	-0.757	1.586	4.160e-02	35.996
1297	344.903	0.155	0.326	252	4.293e+05	46.798	6.006e-05	-0.816	1.584	4.220e-02	52.979
708	323.714	-0.573	0.343	55	1.060e+05	29.356	7.397e-05	-0.749	1.581	4.290e-02	48.575
69	322.872	4.201	0.347	196	6.335e+05	53.279	5.131e-05	-0.807	1.579	4.340e-02	78.259
1181	12.548	5.708	0.377	331	8.641e+05	59.086	5.472e-05	-0.774	1.577	4.380e-02	86.464
1272	352.981	1.356	0.236	288	6.221e+05	52.957	5.944e-05	-0.839	1.575	4.450e-02	56.455
