# Voids catalog for voids_BOSS_cmass_dr12v4_sgc_Om0.3_dt0.5
# [1] VoidID, [2] Center RA (deg), [3] Center Dec (deg), [4] Center Redshift, [5] Number of Galaxies, [6] Total Voronoi Volume (Mpc^3/h^3), [7] Effective Radius (Mpc/h), [8] Core Number Density (h^3/Mpc^3), [9] Core Density Contrast, [10] Void Density Contrast, [11] Probability [12] Distance from Center to Edge 
8868	0.689	-8.310	0.633	217	7.885e+05	57.310	3.712e-05	-0.688	1.738	1.620e-02	76.561
754	352.525	-0.844	0.488	167	2.899e+05	41.059	9.389e-05	-0.740	1.737	1.630e-02	61.031
8241	21.186	-4.226	0.590	25	5.356e+04	23.384	8.804e-05	-0.618	1.733	1.680e-02	40.581
5660	352.546	16.304	0.514	511	1.688e+06	73.861	3.855e-05	-0.881	1.730	1.710e-02	156.280
1943	27.200	3.789	0.506	141	3.673e+05	44.428	6.719e-05	-0.816	1.728	1.740e-02	61.599
5842	358.114	33.232	0.450	25	4.448e+04	21.980	9.030e-05	-0.564	1.716	1.870e-02	48.496
930	29.745	-0.799	0.573	425	1.193e+06	65.797	3.963e-05	-0.858	1.715	1.880e-02	60.831
1830	351.746	1.790	0.575	495	1.705e+06	74.106	4.868e-05	-0.807	1.713	1.900e-02	89.343
5582	4.016	8.804	0.624	935	7.635e+06	122.153	1.345e-05	-0.828	1.710	1.940e-02	158.528
2241	24.004	8.571	0.668	28	2.461e+05	38.875	2.946e-05	-0.580	1.704	2.020e-02	66.927
4907	26.234	21.391	0.534	759	3.007e+06	89.544	2.676e-05	-0.911	1.704	2.020e-02	130.306
2100	12.935	4.709	0.515	336	1.029e+06	62.621	4.727e-05	-0.858	1.703	2.030e-02	82.540
2317	21.169	12.876	0.454	168	4.274e+05	46.730	6.154e-05	-0.751	1.702	2.040e-02	57.778
7081	6.428	23.126	0.589	409	2.111e+06	79.575	2.429e-05	-0.890	1.701	2.060e-02	234.405
7459	20.312	30.406	0.587	396	1.892e+06	76.727	2.982e-05	-0.865	1.696	2.120e-02	107.377
5264	334.597	28.274	0.470	445	1.378e+06	69.032	5.823e-05	-0.803	1.696	2.120e-02	78.852
4643	18.474	14.354	0.478	197	4.719e+05	48.296	6.185e-05	-0.815	1.696	2.130e-02	114.473
7403	353.110	28.761	0.476	582	1.642e+06	73.191	4.061e-05	-0.862	1.691	2.180e-02	108.519
8103	9.773	-3.361	0.549	103	2.142e+05	37.117	6.984e-05	-0.768	1.690	2.210e-02	62.006
1850	29.324	2.974	0.455	187	4.489e+05	47.498	6.422e-05	-0.690	1.689	2.220e-02	58.251
656	350.769	-0.805	0.534	257	6.679e+05	54.226	4.535e-05	-0.860	1.688	2.230e-02	66.184
135	324.671	5.414	0.520	163	4.903e+05	48.916	5.193e-05	-0.844	1.685	2.270e-02	120.937
8713	6.455	-6.097	0.601	40	1.164e+05	30.286	5.859e-05	-0.705	1.681	2.330e-02	55.208
5059	333.198	21.922	0.538	117	6.121e+05	52.672	5.532e-05	-0.819	1.679	2.350e-02	136.182
8543	28.531	-7.246	0.638	139	7.126e+05	55.409	4.174e-05	-0.616	1.679	2.360e-02	84.011
3550	4.764	-2.887	0.651	174	1.319e+06	68.026	2.499e-05	-0.734	1.674	2.430e-02	100.470
7528	343.409	31.812	0.558	107	2.848e+05	40.814	7.043e-05	-0.773	1.673	2.450e-02	51.651
7525	337.222	30.089	0.633	224	1.437e+06	69.996	1.663e-05	-0.835	1.671	2.490e-02	68.915
199	320.725	1.330	0.493	313	7.145e+05	55.458	5.812e-05	-0.848	1.671	2.490e-02	67.796
7344	351.651	20.992	0.487	91	2.921e+05	41.159	5.829e-05	-0.839	1.670	2.500e-02	132.882
5524	336.666	24.501	0.518	230	8.936e+05	59.752	4.952e-05	-0.850	1.666	2.550e-02	185.496
1940	21.433	2.706	0.615	218	1.274e+06	67.246	2.750e-05	-0.843	1.665	2.580e-02	86.882
270	322.813	6.959	0.541	219	7.661e+05	56.762	3.250e-05	-0.892	1.664	2.580e-02	65.162
2246	27.581	9.817	0.459	180	3.324e+05	42.973	5.626e-05	-0.773	1.664	2.590e-02	47.289
637	331.935	0.060	0.462	166	3.545e+05	43.903	6.973e-05	-0.764	1.662	2.620e-02	67.870
5613	13.867	22.865	0.598	175	8.320e+05	58.346	4.390e-05	-0.755	1.658	2.690e-02	213.936
6018	18.122	30.013	0.457	239	5.432e+05	50.618	4.497e-05	-0.818	1.655	2.740e-02	63.505
7935	348.590	32.782	0.625	17	8.422e+04	27.193	6.296e-05	-0.503	1.654	2.760e-02	52.001
8547	29.422	-6.342	0.530	449	1.053e+06	63.104	5.346e-05	-0.825	1.653	2.760e-02	91.341
4992	18.984	25.096	0.503	208	8.317e+05	58.339	3.706e-05	-0.899	1.651	2.810e-02	169.922
1741	9.809	3.174	0.488	239	6.185e+05	52.856	6.557e-05	-0.821	1.650	2.820e-02	83.528
7643	339.384	30.812	0.511	88	1.783e+05	34.915	7.482e-05	-0.792	1.650	2.830e-02	51.483
1438	14.948	8.080	0.491	159	4.232e+05	46.576	6.673e-05	-0.821	1.649	2.840e-02	143.840
5547	345.176	8.459	0.658	87	7.419e+05	56.160	2.555e-05	-0.673	1.649	2.850e-02	88.645
1891	39.805	2.040	0.573	287	6.435e+05	53.558	4.655e-05	-0.833	1.648	2.860e-02	49.460
819	340.804	-0.379	0.574	114	3.588e+05	44.081	5.256e-05	-0.775	1.644	2.930e-02	57.000
6647	22.294	32.703	0.540	22	4.184e+04	21.535	9.952e-05	-0.674	1.644	2.940e-02	51.387
1450	337.526	5.474	0.543	514	1.758e+06	74.870	3.615e-05	-0.870	1.642	2.970e-02	107.296
300	320.030	6.435	0.520	59	1.556e+05	33.365	7.212e-05	-0.784	1.640	3.000e-02	58.054
3454	27.337	-1.941	0.602	142	5.932e+05	52.123	5.348e-05	-0.701	1.639	3.020e-02	64.024
3395	35.949	-3.309	0.590	151	5.133e+05	49.670	5.134e-05	-0.758	1.638	3.040e-02	58.610
1779	2.627	3.778	0.456	101	3.488e+05	43.669	5.619e-05	-0.773	1.637	3.050e-02	62.798
8525	28.596	-7.698	0.554	195	4.931e+05	49.010	5.749e-05	-0.814	1.637	3.070e-02	67.532
7263	29.461	28.712	0.505	81	2.155e+05	37.191	8.713e-05	-0.761	1.636	3.070e-02	85.996
8458	2.334	-6.297	0.652	39	3.457e+05	43.540	2.921e-05	-0.673	1.635	3.100e-02	81.328
763	349.116	1.179	0.638	266	1.915e+06	77.033	2.254e-05	-0.793	1.633	3.130e-02	77.613
2202	332.639	5.233	0.512	290	7.020e+05	55.133	6.835e-05	-0.810	1.632	3.150e-02	62.729
692	12.345	-0.682	0.523	135	3.167e+05	42.283	6.131e-05	-0.824	1.632	3.150e-02	52.612
3392	34.570	-3.651	0.469	263	7.756e+05	56.996	4.553e-05	-0.855	1.629	3.210e-02	64.231
2377	20.223	10.695	0.589	149	6.846e+05	54.675	4.771e-05	-0.793	1.628	3.220e-02	233.170
6330	342.722	24.996	0.654	108	1.176e+06	65.488	2.014e-05	-0.753	1.624	3.310e-02	94.184
5526	336.424	21.146	0.601	188	1.304e+06	67.772	2.461e-05	-0.859	1.623	3.340e-02	207.660
5746	4.144	33.366	0.487	91	2.133e+05	37.063	6.824e-05	-0.817	1.617	3.450e-02	55.379
1070	39.278	0.245	0.479	307	1.042e+06	62.898	4.272e-05	-0.869	1.613	3.530e-02	76.698
5217	330.137	24.942	0.635	341	2.920e+06	88.670	2.236e-05	-0.762	1.613	3.530e-02	104.413
8234	18.607	-4.247	0.567	44	1.035e+05	29.130	7.499e-05	-0.730	1.613	3.540e-02	45.376
5000	14.221	14.531	0.663	49	4.407e+05	47.209	2.518e-05	-0.678	1.612	3.550e-02	77.536
5718	3.273	14.500	0.458	63	1.294e+05	31.377	8.870e-05	-0.641	1.612	3.570e-02	66.154
4363	337.811	16.468	0.478	199	7.213e+05	55.635	4.019e-05	-0.877	1.612	3.570e-02	113.977
9564	43.784	-6.938	0.498	88	2.403e+05	38.566	5.145e-05	-0.852	1.611	3.570e-02	56.294
4639	17.397	14.248	0.453	14	3.636e+04	20.551	9.922e-05	-0.599	1.611	3.580e-02	57.318
3947	32.531	-2.457	0.646	37	2.237e+05	37.660	4.873e-05	-0.552	1.607	3.660e-02	65.631
897	337.133	1.000	0.612	91	3.862e+05	45.176	4.330e-05	-0.743	1.604	3.730e-02	56.193
2150	5.016	5.179	0.558	235	1.054e+06	63.135	3.498e-05	-0.875	1.604	3.740e-02	166.958
7521	337.549	30.381	0.552	121	2.764e+05	40.409	6.806e-05	-0.780	1.602	3.780e-02	55.576
883	340.292	0.221	0.498	82	1.987e+05	36.201	7.014e-05	-0.817	1.601	3.790e-02	64.484
248	325.767	7.014	0.457	21	6.672e+04	25.161	9.712e-05	-0.671	1.600	3.820e-02	64.057
7000	348.791	9.751	0.656	96	8.229e+05	58.133	2.648e-05	-0.661	1.591	4.040e-02	91.709
1382	344.625	5.843	0.611	46	3.211e+05	42.481	3.996e-05	-0.777	1.589	4.080e-02	130.583
2121	33.606	3.613	0.487	87	1.740e+05	34.634	6.693e-05	-0.821	1.589	4.090e-02	55.331
4604	330.399	18.021	0.591	63	2.224e+05	37.583	7.482e-05	-0.662	1.587	4.140e-02	62.228
4387	338.928	10.601	0.488	259	1.080e+06	63.653	3.951e-05	-0.892	1.585	4.180e-02	135.545
1302	27.813	7.844	0.490	103	2.404e+05	38.574	7.132e-05	-0.814	1.582	4.270e-02	55.760
788	324.320	-0.918	0.487	167	3.295e+05	42.845	7.376e-05	-0.802	1.581	4.280e-02	58.574
3909	345.961	-1.909	0.571	114	1.852e+05	35.359	6.909e-05	-0.726	1.581	4.280e-02	41.412
1574	22.558	8.110	0.590	162	5.800e+05	51.735	5.092e-05	-0.770	1.576	4.430e-02	193.197
3338	21.089	-2.013	0.578	57	1.241e+05	30.947	8.048e-05	-0.711	1.574	4.460e-02	40.989
925	19.699	-0.394	0.546	324	9.092e+05	60.098	4.783e-05	-0.843	1.573	4.500e-02	74.880
1030	15.901	0.135	0.541	93	3.627e+05	44.241	5.225e-05	-0.826	1.573	4.510e-02	51.602
4965	27.052	20.911	0.463	477	1.654e+06	73.360	3.397e-05	-0.863	1.572	4.530e-02	78.984
